,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
2857,punjab,whole year,moong,20,40,20,5.34,535.78,27.22727273,800,500,0.625
2858,punjab,kharif,rice,80,40,40,5.36,411.52,34.73,107000,429000,4.009345794
2859,punjab,rabi,wheat,60,30,30,6.6,66.52,20.312,124000,530000,4.274193548
2860,punjab,whole year,cotton,120,40,20,5.52,535.78,27.22727273,16000,24000,1.5
2861,punjab,whole year,moong,20,40,20,5.68,535.78,27.22727273,3200,2000,0.625
2862,punjab,kharif,rice,80,40,40,5.58,411.52,34.73,28000,97000,3.464285714
2863,punjab,kharif,sesamum,30,15,30,6.38,411.52,34.73,400,100,0.25
2864,punjab,rabi,barley,70,40,45,5.68,66.52,20.312,7000,21000,3
2865,punjab,rabi,rapeseed,50,40,20,4.88,66.52,20.312,6000,6000,1
2866,punjab,rabi,wheat,60,30,30,6.4,66.52,20.312,176000,609000,3.460227273
2867,punjab,whole year,cotton,120,40,20,5.66,535.78,27.22727273,161000,154000,0.956521739
2868,punjab,whole year,moong,20,40,20,5.64,535.78,27.22727273,3600,1800,0.5
2869,punjab,kharif,maize,80,40,20,5.56,411.52,34.73,18000,39000,2.166666667
2870,punjab,kharif,rice,80,40,40,5.46,411.52,34.73,43000,145000,3.372093023
2871,punjab,rabi,wheat,60,30,30,6.11,66.52,20.312,57000,203000,3.561403509
2872,punjab,kharif,maize,80,40,20,5.64,411.52,34.73,8000,15000,1.875
2873,punjab,kharif,rice,80,40,40,5.6,411.52,34.73,240000,792000,3.3
2874,punjab,rabi,barley,70,40,45,5.66,66.52,20.312,2000,7000,3.5
2875,punjab,rabi,rapeseed,50,40,20,4.94,66.52,20.312,4000,4000,1
2876,punjab,rabi,wheat,60,30,30,6.9,66.52,20.312,253000,1026000,4.055335968
2877,punjab,whole year,cotton,120,40,20,5.44,535.78,27.22727273,1000,2000,2
2878,punjab,whole year,moong,20,40,20,5.5,535.78,27.22727273,400,200,0.5
2879,punjab,kharif,maize,80,40,20,5.68,411.52,34.73,28000,49000,1.75
2880,punjab,kharif,rice,80,40,40,5.4,411.52,34.73,43000,138000,3.209302326
2881,punjab,kharif,sesamum,30,15,30,6.52,411.52,34.73,600,200,0.333333333
2882,punjab,rabi,wheat,60,30,30,6.12,66.52,20.312,83000,296000,3.56626506
2883,punjab,kharif,rice,80,40,40,5.48,411.52,34.73,333000,1277000,3.834834835
2884,punjab,rabi,barley,70,40,45,5.4,66.52,20.312,8000,27000,3.375
2885,punjab,rabi,wheat,60,30,30,6.6,66.52,20.312,401000,1732000,4.319201995
2886,punjab,whole year,cotton,120,40,20,5.42,535.78,27.22727273,35000,55000,1.571428571
2887,punjab,whole year,moong,20,40,20,5.58,535.78,27.22727273,6500,4700,0.723076923
2888,rajasthan,kharif,cotton,120,40,20,5.36,510.05,33.37333333,16000,31176,1.9485
2889,rajasthan,kharif,jowar,80,40,40,5.64,510.05,33.37333333,105900,34600,0.326723324
2890,rajasthan,kharif,maize,80,40,20,5.46,510.05,33.37333333,43600,33100,0.759174312
2891,rajasthan,kharif,onion,120,60,65,5.96,510.05,33.37333333,2800,4500,1.607142857
2892,rajasthan,kharif,rice,80,40,40,5.4,510.05,33.37333333,100,100,1
2893,rajasthan,kharif,sesamum,30,15,30,6.58,510.05,33.37333333,8000,2000,0.25
2894,rajasthan,rabi,barley,70,40,45,5.48,19.38,22.766,24700,28900,1.170040486
2895,rajasthan,rabi,rapeseed,50,40,20,4.96,19.38,22.766,36700,25400,0.692098093
2896,rajasthan,rabi,wheat,60,30,30,6.3,19.38,22.766,79300,144500,1.822194199
2897,rajasthan,kharif,cotton,120,40,20,5.66,510.05,33.37333333,10400,11764,1.131153846
2898,rajasthan,kharif,jowar,80,40,40,5.68,510.05,33.37333333,20100,12600,0.626865672
2899,rajasthan,kharif,maize,80,40,20,5.64,510.05,33.37333333,11800,14800,1.254237288
2900,rajasthan,kharif,onion,120,60,65,6.08,510.05,33.37333333,4300,17200,4
2901,rajasthan,kharif,rice,80,40,40,5.36,510.05,33.37333333,300,300,1
2902,rajasthan,kharif,sesamum,30,15,30,6.58,510.05,33.37333333,3400,1000,0.294117647
2903,rajasthan,rabi,barley,70,40,45,5.54,19.38,22.766,11600,24900,2.146551724
2904,rajasthan,rabi,rapeseed,50,40,20,5.1,19.38,22.766,206700,141500,0.684567005
2905,rajasthan,rabi,wheat,60,30,30,7,19.38,22.766,163400,588300,3.600367197
2906,rajasthan,whole year,potato,180,60,90,5,556.2,28.54545455,100,700,7
2907,rajasthan,kharif,cotton,120,40,20,5.58,510.05,33.37333333,8300,15882,1.913493976
2908,rajasthan,kharif,jowar,80,40,40,5.6,510.05,33.37333333,1700,800,0.470588235
2909,rajasthan,kharif,maize,80,40,20,5.58,510.05,33.37333333,113900,109500,0.961369622
2910,rajasthan,kharif,onion,120,60,65,5.94,510.05,33.37333333,100,100,1
2911,rajasthan,kharif,rice,80,40,40,5.64,510.05,33.37333333,48100,45400,0.943866944
2912,rajasthan,kharif,soyabean,20,60,20,5.4,510.05,33.37333333,7600,9700,1.276315789
2913,rajasthan,rabi,barley,70,40,45,5.5,19.38,22.766,2200,4200,1.909090909
2914,rajasthan,rabi,rapeseed,50,40,20,5.18,19.38,22.766,100,100,1
2915,rajasthan,rabi,wheat,60,30,30,6.6,19.38,22.766,74000,125500,1.695945946
2916,rajasthan,kharif,jowar,80,40,40,5.36,510.05,33.37333333,12100,13300,1.099173554
2917,rajasthan,kharif,maize,80,40,20,5.6,510.05,33.37333333,18600,20400,1.096774194
2918,rajasthan,kharif,rice,80,40,40,5.68,510.05,33.37333333,1200,1300,1.083333333
2919,rajasthan,kharif,sesamum,30,15,30,6.5,510.05,33.37333333,500,100,0.2
2920,rajasthan,kharif,soyabean,20,60,20,5.44,510.05,33.37333333,108100,140300,1.29787234
2921,rajasthan,rabi,barley,70,40,45,5.62,19.38,22.766,800,1600,2
2922,rajasthan,rabi,rapeseed,50,40,20,5.06,19.38,22.766,112000,69500,0.620535714
2923,rajasthan,rabi,wheat,60,30,30,6.3,19.38,22.766,77200,127900,1.656735751
2924,rajasthan,whole year,potato,180,60,90,4.82,556.2,28.54545455,100,600,6
2925,rajasthan,kharif,jowar,80,40,40,5.5,510.05,33.37333333,1400,700,0.5
2926,rajasthan,kharif,onion,120,60,65,5.88,510.05,33.37333333,100,300,3
2927,rajasthan,kharif,sesamum,30,15,30,6.54,510.05,33.37333333,13400,2200,0.164179104
2928,rajasthan,rabi,rapeseed,50,40,20,5.12,19.38,22.766,15400,11200,0.727272727
2929,rajasthan,rabi,wheat,60,30,30,6.11,19.38,22.766,12500,31200,2.496
2930,rajasthan,kharif,cotton,120,40,20,5.66,510.05,33.37333333,900,1176,1.306666667
2931,rajasthan,kharif,jowar,80,40,40,5.38,510.05,33.37333333,33900,24300,0.716814159
2932,rajasthan,kharif,maize,80,40,20,5.68,510.05,33.37333333,100,100,1
2933,rajasthan,kharif,rice,80,40,40,5.4,510.05,33.37333333,3200,3300,1.03125
2934,rajasthan,kharif,sesamum,30,15,30,6.4,510.05,33.37333333,2300,400,0.173913043
2935,rajasthan,rabi,barley,70,40,45,5.34,19.38,22.766,5800,12900,2.224137931
2936,rajasthan,rabi,rapeseed,50,40,20,5.04,19.38,22.766,176800,100600,0.569004525
2937,rajasthan,rabi,wheat,60,30,30,6.1,19.38,22.766,115500,419400,3.631168831
2938,rajasthan,whole year,potato,180,60,90,5.04,556.2,28.54545455,500,3800,7.6
2939,rajasthan,kharif,cotton,120,40,20,5.52,510.05,33.37333333,23100,41764,1.807965368
2940,rajasthan,kharif,jowar,80,40,40,5.62,510.05,33.37333333,27100,13600,0.501845018
2941,rajasthan,kharif,maize,80,40,20,5.32,510.05,33.37333333,158000,205000,1.297468354
2942,rajasthan,kharif,onion,120,60,65,5.94,510.05,33.37333333,200,600,3
2943,rajasthan,kharif,rice,80,40,40,5.54,510.05,33.37333333,200,200,1
2944,rajasthan,kharif,sesamum,30,15,30,6.6,510.05,33.37333333,10800,2500,0.231481481
2945,rajasthan,kharif,soyabean,20,60,20,5.56,510.05,33.37333333,1200,1500,1.25
2946,rajasthan,rabi,barley,70,40,45,5.64,19.38,22.766,20700,42900,2.072463768
2947,rajasthan,rabi,rapeseed,50,40,20,5.12,19.38,22.766,31000,22500,0.725806452
2948,rajasthan,rabi,wheat,60,30,30,6.4,19.38,22.766,116100,314200,2.706287683
2949,rajasthan,kharif,cotton,120,40,20,5.32,510.05,33.37333333,32000,37058,1.1580625
2950,rajasthan,kharif,sesamum,30,15,30,6.62,510.05,33.37333333,24400,6800,0.278688525
2951,rajasthan,rabi,barley,70,40,45,5.58,19.38,22.766,500,1000,2
2952,rajasthan,rabi,rapeseed,50,40,20,4.84,19.38,22.766,34300,34700,1.011661808
2953,rajasthan,rabi,wheat,60,30,30,6.6,19.38,22.766,51600,74900,1.451550388
2954,rajasthan,kharif,jowar,80,40,40,5.4,510.05,33.37333333,8500,6100,0.717647059
2955,rajasthan,kharif,maize,80,40,20,5.32,510.05,33.37333333,32200,40000,1.242236025
2956,rajasthan,kharif,onion,120,60,65,5.96,510.05,33.37333333,100,200,2
2957,rajasthan,kharif,rice,80,40,40,5.5,510.05,33.37333333,33100,45300,1.36858006
2958,rajasthan,kharif,sesamum,30,15,30,6.34,510.05,33.37333333,1400,400,0.285714286
2959,rajasthan,kharif,soyabean,20,60,20,5.32,510.05,33.37333333,42800,36700,0.857476636
2960,rajasthan,rabi,barley,70,40,45,5.6,19.38,22.766,1500,3700,2.466666667
2961,rajasthan,rabi,rapeseed,50,40,20,4.92,19.38,22.766,82300,47100,0.572296476
2962,rajasthan,rabi,wheat,60,30,30,6.5,19.38,22.766,118400,396300,3.347128378
2963,rajasthan,whole year,potato,180,60,90,4.9,556.2,28.54545455,100,400,4
2964,rajasthan,kharif,jowar,80,40,40,5.58,510.05,33.37333333,16400,14400,0.87804878
2965,rajasthan,kharif,maize,80,40,20,5.48,510.05,33.37333333,146600,232700,1.587312415
2966,rajasthan,kharif,onion,120,60,65,5.84,510.05,33.37333333,300,1600,5.333333333
2967,rajasthan,kharif,rice,80,40,40,5.4,510.05,33.37333333,1000,1200,1.2
2968,rajasthan,kharif,sesamum,30,15,30,6.34,510.05,33.37333333,3600,1100,0.305555556
2969,rajasthan,kharif,soyabean,20,60,20,5.34,510.05,33.37333333,92200,112200,1.21691974
2970,rajasthan,rabi,barley,70,40,45,5.36,19.38,22.766,4600,9200,2
2971,rajasthan,rabi,rapeseed,50,40,20,5.06,19.38,22.766,65400,35500,0.542813456
2972,rajasthan,rabi,wheat,60,30,30,6.12,19.38,22.766,110100,321100,2.9164396
2973,rajasthan,kharif,cotton,120,40,20,5.46,510.05,33.37333333,300,588,1.96
2974,rajasthan,kharif,sesamum,30,15,30,6.34,510.05,33.37333333,600,100,0.166666667
2975,rajasthan,rabi,barley,70,40,45,5.36,19.38,22.766,10300,19600,1.902912621
2976,rajasthan,rabi,rapeseed,50,40,20,4.92,19.38,22.766,57000,41400,0.726315789
2977,rajasthan,rabi,wheat,60,30,30,6.4,19.38,22.766,24700,61900,2.506072874
2978,rajasthan,kharif,jowar,80,40,40,5.44,510.05,33.37333333,4700,2300,0.489361702
2979,rajasthan,kharif,maize,80,40,20,5.46,510.05,33.37333333,4800,6000,1.25
2980,rajasthan,kharif,sesamum,30,15,30,6.36,510.05,33.37333333,2500,500,0.2
2981,rajasthan,rabi,barley,70,40,45,5.64,19.38,22.766,5500,12900,2.345454545
2982,rajasthan,rabi,rapeseed,50,40,20,5.16,19.38,22.766,75900,56600,0.74571805
2983,rajasthan,rabi,wheat,60,30,30,6.5,19.38,22.766,85500,232900,2.723976608
2984,rajasthan,kharif,jowar,80,40,40,5.34,510.05,33.37333333,300,200,0.666666667
2985,rajasthan,kharif,rice,80,40,40,5.58,510.05,33.37333333,1300,1500,1.153846154
2986,rajasthan,kharif,sesamum,30,15,30,6.54,510.05,33.37333333,1400,300,0.214285714
2987,rajasthan,rabi,barley,70,40,45,5.38,19.38,22.766,800,1500,1.875
2988,rajasthan,rabi,rapeseed,50,40,20,5.02,19.38,22.766,67500,47800,0.708148148
2989,rajasthan,rabi,wheat,60,30,30,7,19.38,22.766,45500,156800,3.446153846
2990,rajasthan,whole year,potato,180,60,90,4.84,556.2,28.54545455,500,4100,8.2
2991,rajasthan,kharif,jowar,80,40,40,5.42,510.05,33.37333333,1500,700,0.466666667
2992,rajasthan,kharif,maize,80,40,20,5.58,510.05,33.37333333,55200,53700,0.972826087
2993,rajasthan,kharif,rice,80,40,40,5.66,510.05,33.37333333,31900,34900,1.094043887
2994,rajasthan,kharif,sesamum,30,15,30,6.42,510.05,33.37333333,300,100,0.333333333
2995,rajasthan,rabi,barley,70,40,45,5.52,19.38,22.766,1900,3600,1.894736842
2996,rajasthan,rabi,rapeseed,50,40,20,5.06,19.38,22.766,300,200,0.666666667
2997,rajasthan,rabi,wheat,60,30,30,6.4,19.38,22.766,37900,82400,2.17414248
2998,rajasthan,kharif,cotton,120,40,20,5.58,510.05,33.37333333,286900,365294,1.273245033
2999,rajasthan,kharif,jowar,80,40,40,5.64,510.05,33.37333333,400,200,0.5
3000,rajasthan,kharif,rice,80,40,40,5.64,510.05,33.37333333,3900,5600,1.435897436
3001,rajasthan,rabi,barley,70,40,45,5.32,19.38,22.766,8400,9100,1.083333333
3002,rajasthan,rabi,rapeseed,50,40,20,4.92,19.38,22.766,269600,275700,1.022626113
3003,rajasthan,rabi,wheat,60,30,30,6.5,19.38,22.766,254000,660700,2.601181102
3004,rajasthan,whole year,potato,180,60,90,5.06,556.2,28.54545455,200,4300,21.5
3005,rajasthan,kharif,cotton,120,40,20,5.52,510.05,33.37333333,215000,268235,1.247604651
3006,rajasthan,kharif,jowar,80,40,40,5.6,510.05,33.37333333,500,300,0.6
3007,rajasthan,kharif,rice,80,40,40,5.4,510.05,33.37333333,22600,34700,1.53539823
3008,rajasthan,kharif,sesamum,30,15,30,6.32,510.05,33.37333333,1300,300,0.230769231
3009,rajasthan,rabi,barley,70,40,45,5.34,19.38,22.766,14800,26400,1.783783784
3010,rajasthan,rabi,rapeseed,50,40,20,5.08,19.38,22.766,89500,82000,0.916201117
3011,rajasthan,rabi,wheat,60,30,30,6.6,19.38,22.766,204000,581500,2.850490196
3012,rajasthan,kharif,jowar,80,40,40,5.64,510.05,33.37333333,16600,6200,0.373493976
3013,rajasthan,kharif,maize,80,40,20,5.42,510.05,33.37333333,11100,14800,1.333333333
3014,rajasthan,kharif,onion,120,60,65,6.06,510.05,33.37333333,2100,15000,7.142857143
3015,rajasthan,kharif,sesamum,30,15,30,6.62,510.05,33.37333333,2100,300,0.142857143
3016,rajasthan,rabi,barley,70,40,45,5.46,19.38,22.766,56500,121600,2.152212389
3017,rajasthan,rabi,rapeseed,50,40,20,4.82,19.38,22.766,128700,70000,0.543900544
3018,rajasthan,rabi,wheat,60,30,30,6.1,19.38,22.766,192500,437900,2.274805195
3019,rajasthan,kharif,cotton,120,40,20,5.46,510.05,33.37333333,500,588,1.176
3020,rajasthan,kharif,jowar,80,40,40,5.56,510.05,33.37333333,3200,1500,0.46875
3021,rajasthan,kharif,sesamum,30,15,30,6.66,510.05,33.37333333,1000,200,0.2
3022,rajasthan,rabi,barley,70,40,45,5.66,19.38,22.766,100,100,1
3023,rajasthan,rabi,rapeseed,50,40,20,5.18,19.38,22.766,25700,18600,0.723735409
3024,rajasthan,rabi,wheat,60,30,30,6.4,19.38,22.766,8200,20600,2.512195122
3025,rajasthan,kharif,cotton,120,40,20,5.52,510.05,33.37333333,2200,1764,0.801818182
3026,rajasthan,kharif,jowar,80,40,40,5.68,510.05,33.37333333,5700,2700,0.473684211
3027,rajasthan,kharif,maize,80,40,20,5.5,510.05,33.37333333,300,400,1.333333333
3028,rajasthan,kharif,onion,120,60,65,5.96,510.05,33.37333333,200,900,4.5
3029,rajasthan,kharif,sesamum,30,15,30,6.58,510.05,33.37333333,31500,5700,0.180952381
3030,rajasthan,rabi,barley,70,40,45,5.66,19.38,22.766,700,1300,1.857142857
3031,rajasthan,rabi,rapeseed,50,40,20,5.02,19.38,22.766,139600,105100,0.75286533
3032,rajasthan,rabi,wheat,60,30,30,6.3,19.38,22.766,45900,65500,1.427015251
3033,rajasthan,kharif,jowar,80,40,40,5.68,510.05,33.37333333,24200,17800,0.73553719
3034,rajasthan,kharif,maize,80,40,20,5.6,510.05,33.37333333,52000,55600,1.069230769
3035,rajasthan,kharif,rice,80,40,40,5.36,510.05,33.37333333,300,400,1.333333333
3036,rajasthan,kharif,sesamum,30,15,30,6.36,510.05,33.37333333,400,100,0.25
3037,rajasthan,kharif,soyabean,20,60,20,5.46,510.05,33.37333333,139600,171700,1.229942693
3038,rajasthan,rabi,barley,70,40,45,5.5,19.38,22.766,400,800,2
3039,rajasthan,rabi,rapeseed,50,40,20,5.16,19.38,22.766,33100,24000,0.725075529
3040,rajasthan,rabi,wheat,60,30,30,6.8,19.38,22.766,54500,120100,2.203669725
3041,rajasthan,whole year,potato,180,60,90,5,556.2,28.54545455,100,800,8
3042,rajasthan,kharif,cotton,120,40,20,5.58,510.05,33.37333333,800,1176,1.47
3043,rajasthan,kharif,onion,120,60,65,5.9,510.05,33.37333333,1500,29000,19.33333333
3044,rajasthan,rabi,barley,70,40,45,5.5,19.38,22.766,14500,26700,1.84137931
3045,rajasthan,rabi,rapeseed,50,40,20,4.88,19.38,22.766,132800,78600,0.59186747
3046,rajasthan,rabi,wheat,60,30,30,6.9,19.38,22.766,53400,157900,2.956928839
3047,rajasthan,kharif,cotton,120,40,20,5.52,510.05,33.37333333,7600,15882,2.089736842
3048,rajasthan,kharif,jowar,80,40,40,5.46,510.05,33.37333333,19900,9000,0.452261307
3049,rajasthan,kharif,onion,120,60,65,6.06,510.05,33.37333333,2800,14000,5
3050,rajasthan,kharif,sesamum,30,15,30,6.46,510.05,33.37333333,42000,11600,0.276190476
3051,rajasthan,rabi,barley,70,40,45,5.34,19.38,22.766,200,400,2
3052,rajasthan,rabi,rapeseed,50,40,20,4.9,19.38,22.766,83500,72500,0.868263473
3053,rajasthan,rabi,wheat,60,30,30,7,19.38,22.766,34900,59000,1.690544413
3054,rajasthan,rabi,barley,70,40,45,5.5,19.38,22.766,1500,2500,1.666666667
3055,rajasthan,rabi,rapeseed,50,40,20,4.94,19.38,22.766,77200,40600,0.525906736
3056,rajasthan,rabi,wheat,60,30,30,6.4,19.38,22.766,52500,143300,2.72952381
3057,rajasthan,kharif,jowar,80,40,40,5.52,510.05,33.37333333,16100,18000,1.118012422
3058,rajasthan,kharif,maize,80,40,20,5.52,510.05,33.37333333,9200,9500,1.032608696
3059,rajasthan,kharif,rice,80,40,40,5.32,510.05,33.37333333,3100,4700,1.516129032
3060,rajasthan,kharif,soyabean,20,60,20,5.5,510.05,33.37333333,105900,157000,1.482530689
3061,rajasthan,rabi,barley,70,40,45,5.4,19.38,22.766,1000,2000,2
3062,rajasthan,rabi,rapeseed,50,40,20,5.08,19.38,22.766,88900,71200,0.800899888
3063,rajasthan,rabi,wheat,60,30,30,6.12,19.38,22.766,94500,257800,2.728042328
3064,rajasthan,whole year,potato,180,60,90,4.98,556.2,28.54545455,400,10500,26.25
3065,rajasthan,kharif,cotton,120,40,20,5.42,510.05,33.37333333,10500,22352,2.128761905
3066,rajasthan,kharif,jowar,80,40,40,5.48,510.05,33.37333333,28400,12900,0.454225352
3067,rajasthan,kharif,maize,80,40,20,5.54,510.05,33.37333333,600,800,1.333333333
3068,rajasthan,kharif,onion,120,60,65,6.06,510.05,33.37333333,1800,7300,4.055555556
3069,rajasthan,kharif,sesamum,30,15,30,6.56,510.05,33.37333333,32500,2700,0.083076923
3070,rajasthan,rabi,barley,70,40,45,5.36,19.38,22.766,11500,22300,1.939130435
3071,rajasthan,rabi,rapeseed,50,40,20,5.02,19.38,22.766,166400,140800,0.846153846
3072,rajasthan,rabi,wheat,60,30,30,7,19.38,22.766,82400,100500,1.219660194
3073,rajasthan,kharif,cotton,120,40,20,5.32,510.05,33.37333333,22100,35294,1.597013575
3074,rajasthan,kharif,jowar,80,40,40,5.32,510.05,33.37333333,92200,19000,0.206073753
3075,rajasthan,kharif,maize,80,40,20,5.48,510.05,33.37333333,28500,23900,0.838596491
3076,rajasthan,kharif,sesamum,30,15,30,6.68,510.05,33.37333333,57700,5100,0.088388215
3077,rajasthan,rabi,barley,70,40,45,5.42,19.38,22.766,5300,7700,1.452830189
3078,rajasthan,rabi,rapeseed,50,40,20,5.1,19.38,22.766,171100,145800,0.852133255
3079,rajasthan,rabi,wheat,60,30,30,6.9,19.38,22.766,109600,185500,1.692518248
3080,rajasthan,kharif,cotton,120,40,20,5.68,510.05,33.37333333,1600,2941,1.838125
3081,rajasthan,kharif,jowar,80,40,40,5.52,510.05,33.37333333,5400,4300,0.796296296
3082,rajasthan,kharif,maize,80,40,20,5.5,510.05,33.37333333,63500,87300,1.37480315
3083,rajasthan,kharif,rice,80,40,40,5.42,510.05,33.37333333,400,500,1.25
3084,rajasthan,kharif,sesamum,30,15,30,6.46,510.05,33.37333333,1700,300,0.176470588
3085,rajasthan,rabi,barley,70,40,45,5.48,19.38,22.766,7400,15900,2.148648649
3086,rajasthan,rabi,rapeseed,50,40,20,5,19.38,22.766,2500,1800,0.72
3087,rajasthan,rabi,wheat,60,30,30,6.6,19.38,22.766,32600,75000,2.300613497
3088,rajasthan,kharif,jowar,80,40,40,5.36,510.05,33.37333333,11800,11600,0.983050847
3089,rajasthan,kharif,maize,80,40,20,5.46,510.05,33.37333333,1200,2300,1.916666667
3090,rajasthan,kharif,rice,80,40,40,5.36,510.05,33.37333333,200,2100,10.5
3091,rajasthan,kharif,sesamum,30,15,30,6.38,510.05,33.37333333,1000,1800,1.8
3092,rajasthan,kharif,soyabean,20,60,20,5.68,510.05,33.37333333,700,900,1.285714286
3093,rajasthan,rabi,barley,70,40,45,5.62,19.38,22.766,2200,3700,1.681818182
3094,rajasthan,rabi,rapeseed,50,40,20,5.06,19.38,22.766,164400,86500,0.526155718
3095,rajasthan,rabi,wheat,60,30,30,6.4,19.38,22.766,62400,170400,2.730769231
3096,rajasthan,kharif,maize,80,40,20,5.56,510.05,33.37333333,100,200,2
3097,rajasthan,kharif,onion,120,60,65,6.18,510.05,33.37333333,2300,18400,8
3098,rajasthan,kharif,sesamum,30,15,30,6.36,510.05,33.37333333,700,100,0.142857143
3099,rajasthan,rabi,barley,70,40,45,5.54,19.38,22.766,22000,47600,2.163636364
3100,rajasthan,rabi,rapeseed,50,40,20,4.92,19.38,22.766,64500,29400,0.455813953
3101,rajasthan,rabi,wheat,60,30,30,6.8,19.38,22.766,82200,187000,2.274939173
3102,rajasthan,kharif,cotton,120,40,20,5.42,510.05,33.37333333,4600,12352,2.685217391
3103,rajasthan,kharif,jowar,80,40,40,5.38,510.05,33.37333333,6300,3000,0.476190476
3104,rajasthan,kharif,maize,80,40,20,5.4,510.05,33.37333333,27700,27900,1.007220217
3105,rajasthan,kharif,sesamum,30,15,30,6.4,510.05,33.37333333,15700,6300,0.401273885
3106,rajasthan,rabi,barley,70,40,45,5.36,19.38,22.766,1600,3400,2.125
3107,rajasthan,rabi,rapeseed,50,40,20,5.12,19.38,22.766,41500,48500,1.168674699
3108,rajasthan,rabi,wheat,60,30,30,6.9,19.38,22.766,35800,68300,1.907821229
3109,rajasthan,kharif,jowar,80,40,40,5.44,510.05,33.37333333,84000,31200,0.371428571
3110,rajasthan,kharif,maize,80,40,20,5.4,510.05,33.37333333,18900,16500,0.873015873
3111,rajasthan,kharif,onion,120,60,65,5.86,510.05,33.37333333,100,500,5
3112,rajasthan,kharif,sesamum,30,15,30,6.32,510.05,33.37333333,1100,200,0.181818182
3113,rajasthan,rabi,barley,70,40,45,5.54,19.38,22.766,13000,21800,1.676923077
3114,rajasthan,rabi,rapeseed,50,40,20,5.14,19.38,22.766,157500,105000,0.666666667
3115,rajasthan,rabi,wheat,60,30,30,6.12,19.38,22.766,105500,177700,1.68436019
3116,rajasthan,kharif,jowar,80,40,40,5.5,510.05,33.37333333,9300,5300,0.569892473
3117,rajasthan,kharif,maize,80,40,20,5.52,510.05,33.37333333,170700,267700,1.568248389
3118,rajasthan,kharif,rice,80,40,40,5.5,510.05,33.37333333,10200,8700,0.852941176
3119,rajasthan,kharif,sesamum,30,15,30,6.42,510.05,33.37333333,3200,600,0.1875
3120,rajasthan,kharif,soyabean,20,60,20,5.44,510.05,33.37333333,500,700,1.4
3121,rajasthan,rabi,barley,70,40,45,5.48,19.38,22.766,10600,22100,2.08490566
3122,rajasthan,rabi,rapeseed,50,40,20,4.86,19.38,22.766,14400,10500,0.729166667
3123,rajasthan,rabi,wheat,60,30,30,6.1,19.38,22.766,63200,155000,2.452531646
3124,tamil nadu,kharif,banana,100,75,50,6.34,297.66,29.56666667,5619,183740,32.69976864
3125,tamil nadu,kharif,horsegram,20,60,20,5.9,297.66,29.56666667,6849,3040,0.443860418
3126,tamil nadu,kharif,onion,120,60,65,5.98,297.66,29.56666667,2813,37188,13.22004977
3127,tamil nadu,kharif,sesamum,30,15,30,6.48,297.66,29.56666667,1598,580,0.362953692
3128,tamil nadu,whole year,banana,100,75,50,6.38,884.5,27.65454545,7269,285930,39.33553446
3129,tamil nadu,whole year,blackpepper,100,60,50,5.02,884.5,27.65454545,131,30,0.229007634
3130,tamil nadu,whole year,cardamom,75,75,150,5,884.5,27.65454545,834,70,0.083932854
3131,tamil nadu,whole year,cashewnuts,70,40,60,6.04,884.5,27.65454545,63,40,0.634920635
3132,tamil nadu,whole year,coriander,10,20,20,6.34,884.5,27.65454545,709,130,0.183356841
3133,tamil nadu,whole year,cotton,120,40,20,5.38,884.5,27.65454545,16858,30610,1.815755131
3134,tamil nadu,whole year,jowar,80,40,40,5.66,884.5,27.65454545,89773,65140,0.725607922
3135,tamil nadu,whole year,maize,80,40,20,5.64,884.5,27.65454545,15763,17720,1.124151494
3136,tamil nadu,whole year,moong,20,40,20,5.66,884.5,27.65454545,4526,1480,0.326999558
3137,tamil nadu,whole year,onion,120,60,65,5.94,884.5,27.65454545,1680,20960,12.47619048
3138,tamil nadu,whole year,ragi,50,40,20,5.44,884.5,27.65454545,401,800,1.995012469
3139,tamil nadu,whole year,rice,80,40,40,5.32,884.5,27.65454545,18703,57670,3.083462546
3140,tamil nadu,whole year,sunflower,50,60,30,5.48,884.5,27.65454545,457,460,1.006564551
3141,tamil nadu,whole year,tapioca,50,50,50,5.58,884.5,27.65454545,1320,49510,37.50757576
3142,tamil nadu,whole year,turmeric,25,60,100,4.9,884.5,27.65454545,2024,16960,8.37944664
3143,tamil nadu,kharif,banana,100,75,50,6.48,297.66,29.56666667,3201,79293,24.77132146
3144,tamil nadu,kharif,horsegram,20,60,20,6.18,297.66,29.56666667,90,50,0.555555556
3145,tamil nadu,kharif,onion,120,60,65,5.82,297.66,29.56666667,42,340,8.095238095
3146,tamil nadu,kharif,sesamum,30,15,30,6.36,297.66,29.56666667,6863,3840,0.559522075
3147,tamil nadu,whole year,banana,100,75,50,6.42,884.5,27.65454545,3459,102500,29.63284186
3148,tamil nadu,whole year,cashewnuts,70,40,60,5.92,884.5,27.65454545,24185,3720,0.153814348
3149,tamil nadu,whole year,coriander,10,20,20,6.36,884.5,27.65454545,5101,420,0.082336797
3150,tamil nadu,whole year,cotton,120,40,20,5.66,884.5,27.65454545,2147,2840,1.322775966
3151,tamil nadu,whole year,jowar,80,40,40,5.32,884.5,27.65454545,2677,2370,0.885319387
3152,tamil nadu,whole year,maize,80,40,20,5.44,884.5,27.65454545,3,10,3.333333333
